matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration
117060302,1013077,804,GS,0,GS,2400,2400
117060302,1019167,804,GA,0,GA,2400,2400
117060302,994224,804,WA,0,WA,2400,2400
117060302,991901,804,C,0,S,1200,1200
117060302,991901,804,S,1200,WD,1800,600
117060302,991901,804,WD,1800,WD,2400,600
117060302,1001701,804,WD,0,S,1800,1800
117060302,1001701,804,S,1800,S,2400,600
117060302,80577,804,GD,0,GD,2400,2400
117060302,994213,804,GK,0,GK,2400,2400
117060302,1022297,804,S,0,C,1200,1200
117060302,1022297,804,C,1200,C,2400,1200
117060302,995218,804,S,0,S,2400,2400
117060302,1007302,804,S,0,S,2400,2400
117060302,1004510,804,S,0,S,2400,2400
117060302,1022298,8117,GS,0,S,688,688
117060302,1022298,8117,S,688,GA,1060,372
117060302,1022298,8117,GA,1060,GS,1200,140
117060302,1022298,8117,GS,1200,GA,1806,606
117060302,1022298,8117,GA,1806,S,1828,22
117060302,1022298,8117,S,1828,S,2400,572
117060302,1001357,8117,GA,0,S,607,607
117060302,1001357,8117,S,607,GS,688,81
117060302,1001357,8117,GS,688,GA,1200,512
117060302,1001357,8117,GA,1200,GS,1806,606
117060302,1001357,8117,GS,1806,GS,2400,594
117060302,1022293,8117,WA,0,C,622,622
117060302,1022293,8117,C,622,S,677,55
117060302,1022293,8117,S,677,WA,1200,523
117060302,1022293,8117,WA,1200,WA,2400,1200
117060302,80296,8117,C,0,WA,622,622
117060302,80296,8117,WA,622,S,1200,578
117060302,80296,8117,S,1200,S,2400,1200
117060302,1015543,8117,WD,0,S,1200,1200
117060302,1015543,8117,S,1200,WD,1915,715
117060302,1015543,8117,WD,1915,WD,2400,485
117060302,1001703,8117,GD,0,S,1716,1716
117060302,1001703,8117,S,1716,S,2400,684
117060302,80440,8117,GK,0,S,1200,1200
117060302,80440,8117,S,1200,S,2400,1200
117060302,1025021,8117,S,0,C,677,677
117060302,1025021,8117,C,677,WD,1846,1169
117060302,1025021,8117,WD,1846,S,1915,69
117060302,1025021,8117,S,1915,S,2400,485
117060302,1019165,8117,S,0,GA,607,607
117060302,1019165,8117,GA,607,S,1060,453
117060302,1019165,8117,S,1060,GA,1828,768
117060302,1019165,8117,GA,1828,GA,2400,572
117060302,1001920,8117,S,0,GK,1200,1200
117060302,1001920,8117,GK,1200,GK,2400,1200
117060302,1000831,8117,S,0,WD,1200,1200
117060302,1000831,8117,WD,1200,C,1846,646
117060302,1000831,8117,C,1846,C,2400,554
117060302,1016036,8117,S,0,GD,1716,1716
117060302,1016036,8117,GD,1716,GD,2400,684
