matchId,playerId,squadId,minutesPlayed
80130101,80003,801,6.266666666666667
80130101,80165,801,6.266666666666667
80130101,80001,801,60.0
80130101,80015,801,6.166666666666667
80130101,80002,801,5.783333333333333
80130101,80048,801,58.21666666666667
80130101,80010,801,60.0
80130101,80006,801,57.36666666666667
80130101,80295,801,54.416666666666664
80130101,80067,801,54.416666666666664
80130101,80312,801,0.0
80130101,80014,801,54.516666666666666
80130101,80157,806,25.183333333333334
80130101,80072,806,60.0
80130101,80069,806,60.68333333333333
80130101,80299,806,30.35
80130101,80163,806,60.0
80130101,80068,806,60.0
80130101,80038,806,60.0
80130101,80182,806,30.333333333333332
80130101,80313,806,0.0
80130101,80162,806,0.0
80130101,80306,806,0.0
80130101,80064,806,35.5
